route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_url,route_color,route_text_color
441,NMBS/SNCB,IC,Troisvierges (l) -- Liege-Guillemins,,103,,,
442,NMBS/SNCB,S43,Maastricht (nl) -- Liege-Guillemins,,100,,,
443,NMBS/SNCB,S43,Maastricht (nl) -- Hasselt,,100,,,
444,NMBS/SNCB,S43,Hasselt -- Tongres,,100,,,
445,NMBS/SNCB,S43,Liege-Guillemins -- Vise,,100,,,
446,NMBS/SNCB,IC,Eupen -- Bruges,,103,,,
447,NMBS/SNCB,S42,Liers -- Flemalle-Haute,,100,,,
448,NMBS/SNCB,S42,Liege-Guillemins -- Flemalle-Haute,,100,,,
449,NMBS/SNCB,L,Malines -- Gand-Saint-Pierre,,100,,,
45,NMBS/SNCB,BUS,Hal -- Braine-Le-Comte,,700,,,
450,NMBS/SNCB,L,Malines -- Bruges,,100,,,
451,NMBS/SNCB,L,Liers -- Marloie,,100,,,
452,NMBS/SNCB,L,Liers -- Rochefort-Jemelle,,100,,,
453,NMBS/SNCB,L,Malines -- Zeebrugge-Dorp,,100,,,
454,NMBS/SNCB,L,Malines -- Zeebrugge-Strand,,100,,,
455,NMBS/SNCB,L,Zeebrugge-Strand -- Gand-Saint-Pierre,,100,,,
456,NMBS/SNCB,L,Bruges -- Zeebrugge-Strand,,100,,,
457,NMBS/SNCB,L,Bruges -- Termonde,,100,,,
458,NMBS/SNCB,L,Namur -- Ciney,,100,,,
459,NMBS/SNCB,L,Zeebrugge-Dorp -- Termonde,,100,,,
46,NMBS/SNCB,BUS,Bruxelles-Midi -- Braine-Le-Comte,,700,,,
460,NMBS/SNCB,L,Zeebrugge-Strand -- Termonde,,100,,,
461,NMBS/SNCB,L,Gand-Saint-Pierre -- Termonde,,100,,,
462,NMBS/SNCB,L,Luxembourg (l) -- Arlon,,100,,,
463,NMBS/SNCB,L,Libramont -- Arlon,,100,,,
464,NMBS/SNCB,L,Bertrix -- Arlon,,100,,,
465,NMBS/SNCB,L,Malines -- Termonde,,100,,,
466,NMBS/SNCB,L,Libramont -- Virton,,100,,,
467,NMBS/SNCB,L,Namur -- Libramont,,100,,,
468,NMBS/SNCB,L,Namur -- Bertrix,,100,,,
469,NMBS/SNCB,L,Rochefort-Jemelle -- Ciney,,100,,,
47,NMBS/SNCB,BUS,Hal -- La Louviere-Sud,,700,,,
470,NMBS/SNCB,L,Namur -- Rochefort-Jemelle,,100,,,
471,NMBS/SNCB,L,Ottignies -- Namur,,100,,,
472,NMBS/SNCB,L,Gembloux -- Namur,,100,,,
473,NMBS/SNCB,S20,Ottignies -- Wavre,,100,,,
474,NMBS/SNCB,S53,Gand-Saint-Pierre -- Lokeren,,100,,,
475,NMBS/SNCB,S8,Ottignies -- Bruxelles-Midi,,100,,,
476,NMBS/SNCB,S53,Gand-Saint-Pierre -- Melsele,,100,,,
477,NMBS/SNCB,S53,Anvers-Central -- Gand-Saint-Pierre,,100,,,
478,NMBS/SNCB,S6,Bruxelles-Midi -- Grammont,,100,,,
479,NMBS/SNCB,ICT,Bruges -- Knokke,,103,,,
48,NMBS/SNCB,BUS,Mons -- La Louviere- Centre,,700,,,
480,NMBS/SNCB,ICT,Schaerbeek -- Blankenberge,,103,,,
481,NMBS/SNCB,ICT,Charleroi-Sud -- Blankenberge,,103,,,
482,NMBS/SNCB,ICT,Anvers-Central -- Blankenberge,,103,,,
483,NMBS/SNCB,ICT,Turnhout -- Blankenberge,,103,,,
484,NMBS/SNCB,ICT,Neerpelt -- Blankenberge,,103,,,
485,NMBS/SNCB,ICT,Hamont -- Blankenberge,,103,,,
486,NMBS/SNCB,ICT,Tongres -- Ostende,,103,,,
487,NMBS/SNCB,ICT,Bruxelles-Nord -- La Panne,,103,,,
488,NMBS/SNCB,ICT,Charleroi-Sud -- Ath,,103,,,
489,NMBS/SNCB,ICT,Schaerbeek -- Cambron-Casteau,,103,,,
49,NMBS/SNCB,BUS,Ottignies -- Gembloux,,700,,,
490,NMBS/SNCB,ICT,Ottignies -- Louvain,,103,,,
491,NMBS/SNCB,S53,Anvers-Central -- Lokeren,,100,,,
492,NMBS/SNCB,S53,Lokeren -- Melsele,,100,,,
493,NMBS/SNCB,ICT,Mons -- Gand-Saint-Pierre,,103,,,
494,NMBS/SNCB,ICT,Liege-Guillemins -- Rochefort-Jemelle,,103,,,
495,NMBS/SNCB,ICT,Charleroi-Sud -- Cambron-Casteau,,103,,,
496,NMBS/SNCB,ICT,Wavre -- Charleroi-Sud,,103,,,
497,NMBS/SNCB,ICT,Ottignies -- Wavre,,103,,,
498,NMBS/SNCB,ICT,Wavre -- Bruxelles-Midi,,103,,,
499,NMBS/SNCB,ICT,Dinant -- Houyet,,103,,,
5,NMBS/SNCB,BUS,Menin -- Poperinge,,700,,,
50,NMBS/SNCB,BUS,Marloie -- Libramont,,700,,,
500,NMBS/SNCB,P,Schaerbeek -- Ostende,,103,,,
501,NMBS/SNCB,P,Schaerbeek -- La Panne,,103,,,
502,NMBS/SNCB,P,Schaerbeek -- Poperinge,,103,,,
503,NMBS/SNCB,P,Gand-Saint-Pierre -- Alost,,103,,,
504,NMBS/SNCB,P,Schaerbeek -- Gand-Saint-Pierre,,103,,,
505,NMBS/SNCB,P,Schaerbeek -- Saint-Nicolas,,103,,,
506,NMBS/SNCB,IC,Anvers-Central -- Poperinge,,103,,,
507,NMBS/SNCB,IC,Anvers-Central -- Deinze,,103,,,
508,NMBS/SNCB,IC,Anvers-Central -- Courtrai,,103,,,
509,NMBS/SNCB,IC,Anvers-Central -- Menin,,103,,,
51,NMBS/SNCB,BUS,Rochefort-Jemelle -- Libramont,,700,,,
510,NMBS/SNCB,P,Bruges -- Gand-Saint-Pierre,,103,,,
511,NMBS/SNCB,P,Bruges -- Zeebrugge-Dorp,,103,,,
512,NMBS/SNCB,P,Bruges -- Knokke,,103,,,
513,NMBS/SNCB,P,Bruxelles-Midi -- Alost,,103,,,
514,NMBS/SNCB,P,Courtrai -- Poperinge,,103,,,
515,NMBS/SNCB,S51,Gand-Saint-Pierre -- Eeklo,,100,,,
516,NMBS/SNCB,P,Malines -- Saint-Nicolas,,103,,,
517,NMBS/SNCB,P,Louvain -- Saint-Nicolas,,103,,,
518,NMBS/SNCB,P,Gand-Saint-Pierre -- Termonde,,103,,,
519,NMBS/SNCB,P,Malines -- Termonde,,103,,,
52,NMBS/SNCB,BUS,Namur -- Charleroi-Sud,,700,,,
520,NMBS/SNCB,S3,Bruxelles-Midi -- Termonde,,100,,,
521,NMBS/SNCB,P,Louvain -- Termonde,,103,,,
522,NMBS/SNCB,P,Bruxelles-Midi -- Mol,,103,,,
523,NMBS/SNCB,P,Bruxelles-Midi -- Neerpelt,,103,,,
524,NMBS/SNCB,P,Anvers-Central -- Hasselt,,103,,,
525,NMBS/SNCB,P,Anvers-Central -- Noorderkempen (brecht),,103,,,
526,NMBS/SNCB,P,Brussels Airport - Zaventem -- Noorderkempen (brecht),,103,,,
527,NMBS/SNCB,P,Anvers-Central -- Essen,,103,,,
528,NMBS/SNCB,S33,Anvers-Central -- Herentals,,100,,,
529,NMBS/SNCB,S33,Lierre -- Herentals,,100,,,
53,NMBS/SNCB,BUS,Chatelet -- Tamines,,700,,,
530,NMBS/SNCB,P,Lierre -- Herentals,,103,,,
531,NMBS/SNCB,P,Anvers-Central -- Aarschot,,103,,,
532,NMBS/SNCB,P,Anvers-Central -- Louvain,,103,,,
533,NMBS/SNCB,P,Bruxelles-Midi -- Landen,,103,,,
534,NMBS/SNCB,P,Bruxelles-Midi -- Genk,,103,,,
535,NMBS/SNCB,P,Bruxelles-Midi -- Tongres,,103,,,
536,NMBS/SNCB,P,Hasselt -- Tongres,,103,,,
537,NMBS/SNCB,P,Genk -- Louvain,,103,,,
538,NMBS/SNCB,P,Bruxelles-Midi -- Brussels Airport - Zaventem,,103,,,
539,NMBS/SNCB,P,Hasselt -- Genk,,103,,,
54,NMBS/SNCB,BUS,Rivage -- Bomal,,700,,,
540,NMBS/SNCB,P,Hasselt -- Louvain,,103,,,
541,NMBS/SNCB,P,Malines -- Hasselt,,103,,,
542,NMBS/SNCB,P,Malines -- Louvain,,103,,,
543,NMBS/SNCB,P,Bruxelles-Midi -- Liege-Guillemins,,103,,,
544,NMBS/SNCB,P,Bruxelles-Midi -- Vise,,103,,,
545,NMBS/SNCB,P,Liege-Guillemins -- Vise,,103,,,
546,NMBS/SNCB,P,Vise -- Braine-Le-Comte,,103,,,
547,NMBS/SNCB,P,Liege-Guillemins -- Verviers-Central,,103,,,
548,NMBS/SNCB,S41,Herstal -- Welkenraedt,,100,,,
549,NMBS/SNCB,P,Liege-Guillemins -- Statte,,103,,,
55,NMBS/SNCB,BUS,Louvain -- Aarschot,,700,,,
550,NMBS/SNCB,P,Liege-Guillemins -- Gouvy,,103,,,
551,NMBS/SNCB,P,Huy -- Namur,,103,,,
552,NMBS/SNCB,P,Liege-Saint-Lambert -- Bomal,,103,,,
553,NMBS/SNCB,P,Verviers-Central -- Spa-Geronstere,,103,,,
554,NMBS/SNCB,P,Tournai -- Mouscron,,103,,,
555,NMBS/SNCB,P,Schaerbeek -- Tournai,,103,,,
556,NMBS/SNCB,P,Schaerbeek -- Mouscron,,103,,,
557,NMBS/SNCB,S51,Renaix -- Eeklo,,100,,,
558,NMBS/SNCB,P,Mons -- Tournai,,103,,,
559,NMBS/SNCB,P,Mons -- Ath,,103,,,
56,NMBS/SNCB,BUS,Hasselt -- Louvain,,700,,,
560,NMBS/SNCB,P,Jurbise -- Ath,,103,,,
561,NMBS/SNCB,P,Ath -- Grammont,,103,,,
562,NMBS/SNCB,P,Mons -- Grammont,,103,,,
563,NMBS/SNCB,P,Bruxelles-Midi -- Namur,,103,,,
564,NMBS/SNCB,P,Luxembourg (l) -- Namur,,103,,,
565,NMBS/SNCB,P,Luxembourg (l) -- Bruxelles-Midi,,103,,,
566,NMBS/SNCB,P,Rochefort-Jemelle -- Ciney,,103,,,
567,NMBS/SNCB,P,Ottignies -- Gembloux,,103,,,
568,NMBS/SNCB,P,Gembloux -- Namur,,103,,,
569,NMBS/SNCB,P,Ottignies -- Namur,,103,,,
57,NMBS/SNCB,BUS,Hasselt -- Aarschot,,700,,,
570,NMBS/SNCB,P,Luxembourg (l) -- Arlon,,103,,,
571,NMBS/SNCB,S81,Schaerbeek -- Louvain-La-Neuve,,100,,,
572,NMBS/SNCB,S81,Schaerbeek -- Ottignies,,100,,,
573,NMBS/SNCB,P,Namur -- Dinant,,103,,,
574,NMBS/SNCB,P,Arlon -- Virton,,103,,,
575,NMBS/SNCB,P,Bertrix -- Arlon,,103,,,
576,NMBS/SNCB,P,Namur -- Rochefort-Jemelle,,103,,,
577,NMBS/SNCB,P,Namur -- Ciney,,103,,,
578,NMBS/SNCB,P,Liege-Saint-Lambert -- Rochefort-Jemelle,,103,,,
579,NMBS/SNCB,P,Liege-Guillemins -- Marloie,,103,,,
58,NMBS/SNCB,BUS,Hasselt -- Tongres,,700,,,
580,NMBS/SNCB,L,Ciney -- Libramont,,100,,,
581,NMBS/SNCB,P,Libramont -- Bertrix,,103,,,
582,NMBS/SNCB,P,Dinant -- Bertrix,,103,,,
583,NMBS/SNCB,P,Namur -- Bertrix,,103,,,
584,NMBS/SNCB,P,Libramont -- Arlon,,103,,,
585,NMBS/SNCB,P,Libramont -- Gedinne,,103,,,
586,NMBS/SNCB,P,Libramont -- Virton,,103,,,
587,NMBS/SNCB,P,Gembloux -- Tamines,,103,,,
588,NMBS/SNCB,P,Gembloux -- Jemeppe-Sur-Sambre,,103,,,
589,NMBS/SNCB,S51,Gand-Saint-Pierre -- Renaix,,100,,,
59,NMBS/SNCB,BUS,Melsele -- Zwijndrecht,,700,,,
590,NMBS/SNCB,S51,Gand-Dampoort -- Eeklo,,100,,,
591,NMBS/SNCB,P,Schaerbeek -- Jemeppe-Sur-Sambre,,103,,,
592,NMBS/SNCB,P,Schaerbeek -- Chatelet,,103,,,
593,NMBS/SNCB,P,Schaerbeek -- Binche,,103,,,
594,NMBS/SNCB,P,Erquelinnes -- Charleroi-Sud,,103,,,
595,NMBS/SNCB,P,Charleroi-Sud -- Couvin,,103,,,
596,NMBS/SNCB,P,Charleroi-Sud -- Walcourt,,103,,,
597,NMBS/SNCB,S62,Luttre -- Manage,,100,,,
598,NMBS/SNCB,P,Luttre -- Charleroi-Sud,,103,,,
599,NMBS/SNCB,P,Mons -- La Louviere-Sud,,103,,,
6,NMBS/SNCB,BUS,Charleroi-Sud -- Walcourt,,700,,,
60,NMBS/SNCB,BUS,Mons -- Quevy,,700,,,
600,NMBS/SNCB,P,Mons -- Quevy,,103,,,
601,NMBS/SNCB,P,Quevy -- Manage,,103,,,
602,NMBS/SNCB,P,Manage -- Braine-Le-Comte,,103,,,
603,NMBS/SNCB,P,Schaerbeek -- Quievrain,,103,,,
604,NMBS/SNCB,P,Schaerbeek -- Mons,,103,,,
605,NMBS/SNCB,P,Schaerbeek -- Quevy,,103,,,
606,NMBS/SNCB,P,Saint-Ghislain -- Quievrain,,103,,,
607,NMBS/SNCB,P,Mons -- Saint-Ghislain,,103,,,
608,NMBS/SNCB,P,Ostende -- Courtrai,,103,,,
609,NMBS/SNCB,P,Blankenberge -- Courtrai,,103,,,
61,NMBS/SNCB,BUS,Mons -- Braine-Le-Comte,,700,,,
610,NMBS/SNCB,P,Bruges -- Courtrai,,103,,,
611,NMBS/SNCB,P,Knokke -- Courtrai,,103,,,
612,NMBS/SNCB,S51,Audenarde -- Eeklo,,100,,,
613,NMBS/SNCB,P,Grammont -- Denderleeuw,,103,,,
614,NMBS/SNCB,P,Schaerbeek -- Audenarde,,103,,,
615,NMBS/SNCB,P,Schaerbeek -- Courtrai,,103,,,
616,NMBS/SNCB,P,Zottegem -- Courtrai,,103,,,
617,NMBS/SNCB,P,Bruxelles-Midi -- Courtrai,,103,,,
618,NMBS/SNCB,P,Denderleeuw -- Courtrai,,103,,,
619,NMBS/SNCB,P,Audenarde -- Grammont,,103,,,
62,NMBS/SNCB,BUS,Deinze -- Courtrai,,700,,,
620,NMBS/SNCB,P,Renaix -- Grammont,,103,,,
621,NMBS/SNCB,P,Gand-Saint-Pierre -- Grammont,,103,,,
622,NMBS/SNCB,S52,Zottegem -- Grammont,,100,,,
623,NMBS/SNCB,P,Alost -- Burst,,103,,,
624,NMBS/SNCB,P,Courtrai -- Roulers,,103,,,
625,NMBS/SNCB,P,Gand-Saint-Pierre -- Courtrai,,103,,,
626,NMBS/SNCB,P,Gand-Saint-Pierre -- La Panne,,103,,,
627,NMBS/SNCB,P,Louvain -- La Panne,,103,,,
628,NMBS/SNCB,P,Sint-Joris-Weert -- La Panne,,103,,,
629,NMBS/SNCB,IC,Bruges -- Courtrai,,103,,,
63,NMBS/SNCB,BUS,Courtrai -- Menin,,700,,,
630,NMBS/SNCB,P,Zeebrugge-Dorp -- Gand-Saint-Pierre,,103,,,
631,NMBS/SNCB,P,Bruges -- Blankenberge,,103,,,
632,NMBS/SNCB,P,Mol -- Hamont,,103,,,
633,NMBS/SNCB,P,Hamont -- Heverlee,,103,,,
634,NMBS/SNCB,P,Essen -- Heverlee,,103,,,
635,NMBS/SNCB,P,Tongres -- Louvain,,103,,,
636,NMBS/SNCB,IC,Lichtervelde -- Courtrai,,103,,,
637,NMBS/SNCB,P,Hasselt -- Gand-Saint-Pierre,,103,,,
638,NMBS/SNCB,P,Tongres -- Gand-Saint-Pierre,,103,,,
639,NMBS/SNCB,P,Bruxelles-Midi -- Hasselt,,103,,,
64,NMBS/SNCB,BUS,Verviers-Central -- Spa-Geronstere,,700,,,
640,NMBS/SNCB,S41,Liege-Saint-Lambert -- Eupen,,100,,,
641,NMBS/SNCB,P,Liege-Guillemins -- Namur,,103,,,
642,NMBS/SNCB,P,Louvain-La-Neuve -- Tournai,,103,,,
643,NMBS/SNCB,P,Louvain-La-Neuve -- Mouscron,,103,,,
644,NMBS/SNCB,L,Gand-Saint-Pierre -- Courtrai,,100,,,
645,NMBS/SNCB,L,Malines -- Courtrai,,100,,,
646,NMBS/SNCB,L,Londerzeel -- Deinze,,100,,,
647,NMBS/SNCB,P,Mons -- Quievrain,,103,,,
648,NMBS/SNCB,P,Tournai -- Ath,,103,,,
649,NMBS/SNCB,P,Ottignies -- Arlon,,103,,,
65,NMBS/SNCB,BUS,Liege-Guillemins -- Welkenraedt,,700,,,
650,NMBS/SNCB,P,Liege-Saint-Lambert -- Arlon,,103,,,
651,NMBS/SNCB,P,Namur -- Arlon,,103,,,
652,NMBS/SNCB,P,Marloie -- Libramont,,103,,,
653,NMBS/SNCB,P,Ciney -- Libramont,,103,,,
654,NMBS/SNCB,P,Namur -- Libramont,,103,,,
655,NMBS/SNCB,P,Louvain-La-Neuve -- Binche,,103,,,
656,NMBS/SNCB,L,Termonde -- Courtrai,,100,,,
657,NMBS/SNCB,L,Deinze -- Termonde,,100,,,
658,NMBS/SNCB,P,Mons -- Manage,,103,,,
659,NMBS/SNCB,P,Schaerbeek -- Saint-Ghislain,,103,,,
66,NMBS/SNCB,BUS,Vilvorde -- Kontich-Lint,,700,,,
660,NMBS/SNCB,P,Sint-Joris-Weert -- Poperinge,,103,,,
661,NMBS/SNCB,P,Louvain -- Poperinge,,103,,,
662,NMBS/SNCB,L,Londerzeel -- Gand-Saint-Pierre,,100,,,
663,NMBS/SNCB,S3,Schaerbeek -- Courtrai,,100,,,
664,NMBS/SNCB,P,Zottegem -- Denderleeuw,,103,,,
665,NMBS/SNCB,P,Zottegem -- Poperinge,,103,,,
666,NMBS/SNCB,P,Alost -- Grammont,,103,,,
667,NMBS/SNCB,P,Gand-Saint-Pierre -- Denderleeuw,,103,,,
668,NMBS/SNCB,P,Gand-Saint-Pierre -- Lichtervelde,,103,,,
669,NMBS/SNCB,IC,Namur -- Courtrai,,103,,,
67,NMBS/SNCB,BUS,Malines -- Tamise,,700,,,
670,NMBS/SNCB,IC,Amsterdam Cs (nl) -- Bruxelles-Midi,,103,,,
671,NMBS/SNCB,IC,Rotterdam Cs (nl) -- Bruxelles-Midi,,103,,,
672,NMBS/SNCB,IC,Breda (nl) -- Bruxelles-Midi,,103,,,
673,NMBS/SNCB,IC,Amsterdam Cs (nl) -- Bruxelles-Nord,,103,,,
674,NMBS/SNCB,IC,Rotterdam Cs (nl) -- Bruxelles-Nord,,103,,,
675,NMBS/SNCB,L,Rochefort-Jemelle -- Libramont,,100,,,
676,NMBS/SNCB,L,Marloie -- Libramont,,100,,,
677,NMBS/SNCB,IZY,Paris Nord (f) -- Bruxelles-Midi,,101,,,
678,NMBS/SNCB,IC,Den Haag Hs (nl) -- Bruxelles-Midi,,103,,,
679,NMBS/SNCB,IC,Den Haag Hs (nl) -- Bruxelles-Nord,,103,,,
68,NMBS/SNCB,BUS,Malines -- Puurs,,700,,,
69,NMBS/SNCB,BUS,Malines -- Willebroek,,700,,,
7,NMBS/SNCB,BUS,Bruges -- Blankenberge,,700,,,
70,NMBS/SNCB,BUS,Vilvorde -- Malines,,700,,,
71,NMBS/SNCB,BUS,Luttre -- La Louviere-Sud,,700,,,
72,NMBS/SNCB,BUS,Malines -- Saint-Nicolas,,700,,,
73,NMBS/SNCB,BUS,Courtrai -- Poperinge,,700,,,
74,NMBS/SNCB,BUS,Mons -- La Louviere-Sud,,700,,,
75,NMBS/SNCB,BUS,Charleroi-Sud -- Tamines,,700,,,
76,NMBS/SNCB,BUS,Gand-Saint-Pierre -- Zottegem,,700,,,
77,NMBS/SNCB,BUS,Gand-Saint-Pierre -- Grammont,,700,,,
78,NMBS/SNCB,BUS,Lierre -- Louvain,,700,,,
79,NMBS/SNCB,BUS,Jurbise -- Grammont,,700,,,
8,NMBS/SNCB,BUS,Gand-Saint-Pierre -- Courtrai,,700,,,
80,NMBS/SNCB,BUS,Lierre -- Aarschot,,700,,,
81,NMBS/SNCB,BUS,La Louviere-Sud -- Braine-Le-Comte,,700,,,
82,NMBS/SNCB,BUS,Charleroi-Sud -- Couvin,,700,,,
83,NMBS/SNCB,BUS,Hasselt -- Liers,,700,,,
84,NMBS/SNCB,BUS,Binche -- Braine-Le-Comte,,700,,,
85,NMBS/SNCB,BUS,Anvers-Central -- Tongres,,700,,,
86,NMBS/SNCB,BUS,Anvers-Central -- Aarschot,,700,,,
87,NMBS/SNCB,BUS,Bertrix -- Virton,,700,,,
88,NMBS/SNCB,BUS,Virton -- Athus,,700,,,
89,NMBS/SNCB,BUS,Bruxelles-Midi -- Nivelles,,700,,,
9,NMBS/SNCB,BUS,Tournai -- Courtrai,,700,,,
90,NMBS/SNCB,IC,Waregem -- Poperinge,,103,,,
91,NMBS/SNCB,IC,Bruges -- Knokke,,103,,,
92,NMBS/SNCB,IC,Courtrai -- Waregem,,103,,,
93,NMBS/SNCB,IC,Courtrai -- Poperinge,,103,,,
94,NMBS/SNCB,IC,Knokke -- Gand-Saint-Pierre,,103,,,
95,NMBS/SNCB,IC,Zottegem -- Denderleeuw,,103,,,
96,NMBS/SNCB,IC,Deinze -- La Panne,,103,,,
97,NMBS/SNCB,IC,Bruxelles-Midi -- Ciney,,103,,,
98,NMBS/SNCB,IC,Bruges -- Ostende,,103,,,
99,NMBS/SNCB,IC,Ostende -- Gand-Saint-Pierre,,103,,,
